-2.66511,33.5543,2.9655,-13.1768,39.5851,2.32325,29.8713,19.124,-1.47933,-1.74751,33.3961,2.90486
-3.71486,33.8517,2.86963,-13.853,40.405,2.26046,29.9554,18.68,-1.49194,-2.70504,33.4591,2.97404
-4.76709,34.196,2.95503,-14.4765,41.2657,2.19767,30.192,18.2553,-1.41717,-3.8228,33.6733,2.97376
-5.71746,34.4421,2.7939,-15.0447,42.1639,2.13488,30.3357,18.1257,-1.39305,-4.41818,33.9247,2.80963
-6.59559,34.8829,2.64807,-15.5554,43.0959,2.07209,30.6583,17.7536,-1.29569,-5.6996,34.3894,2.71432
-7.60496,35.3648,2.58971,-16.0067,44.0581,2.0093,31.3809,17.727,-0.975627,-7.17925,35.3908,2.53066
-8.32637,35.9649,2.47892,-16.3966,45.0468,1.94651,31.739,17.5837,-0.926768,-7.75864,35.6583,2.51215
-9.05321,36.6202,2.55752,-16.7238,46.058,1.88372,32.4121,17.5402,-0.707417,-8.73344,36.3046,2.53358
-9.87219,37.0756,2.56453,-16.9869,47.0877,1.82093,33.1433,17.6287,-0.482708,-9.6194,37.0337,2.49817
-10.7714,37.7032,2.68061,-17.1848,48.1319,1.75813,33.9751,17.6208,-0.334733,-10.7084,37.8309,2.54763
-11.8429,38.2578,2.54622,-17.3168,49.1865,1.69534,34.4578,17.2339,-0.503062,-11.4296,38.0509,2.60242
-12.6951,38.8377,2.38741,-17.3824,50.2472,1.63255,35.0801,17.0987,-0.457611,-12.3494,38.6757,2.45262
-13.3726,39.5045,2.34058,-17.3813,51.31,1.56976,35.7493,17.0839,-0.36561,-13.1544,39.3328,2.37238
-14.2021,40.394,2.24965,-17.3135,52.3706,1.50697,36.5214,17.2238,-0.208199,-14.0524,40.2403,2.27252
-14.6431,41.4235,2.14788,-17.1793,53.4249,1.44418,37.2565,17.5914,-0.0020752,-14.6865,41.1893,2.13199
-15.0012,42.3299,2.08207,-16.9792,54.4687,1.38139,37.8892,18.1912,0.247226,-15.004,42.1145,2.01395
-15.2692,43.319,1.99047,-16.714,55.4979,1.3186,38.3863,18.9593,0.511807,-15.1724,43.1207,1.89847
-15.5251,44.2651,1.91388,-16.3848,56.5084,1.25581,38.6102,19.7278,0.746723,-15.114,43.9459,1.76524
-15.9417,45.5136,2.00212,-15.9928,57.4962,1.19302,39.1742,20.2747,0.719501,-15.6561,45.2329,1.92619
-16.4821,46.3821,2.02483,-15.5395,58.4575,1.13023,39.9504,20.4147,0.477439,-16.3692,46.1956,2.05798
-16.8349,47.397,1.91077,-15.0269,59.3885,1.06744,40.8923,20.8312,0.415983,-16.7991,47.2729,1.9278
-17.2669,48.3052,1.72117,-14.4568,60.2855,1.00465,41.8852,21.0748,0.295164,-17.3072,48.305,1.86747
-17.276,49.3727,1.72603,-13.8316,61.1449,0.941858,42.8281,21.4163,0.290912,-17.5847,49.1643,1.78917
-17.2438,50.5518,1.65154,-13.1537,61.9634,0.879067,43.7551,22.4562,0.635313,-17.5922,50.5591,1.62242
-17.2103,51.6233,1.39673,-12.4257,62.7377,0.816277,44.2849,23.2076,0.748399,-17.5905,51.642,1.46638
-16.9285,52.618,1.3422,-11.6506,63.4649,0.753486,44.6552,24.3538,1.02091,-17.1903,52.7913,1.29273
-16.5748,53.5723,1.28449,-10.8314,64.142,0.690696,44.6146,25.2141,1.23653,-16.7227,53.3823,1.17947
-16.2918,54.5645,1.3404,-9.97135,64.7663,0.627905,44.8561,26.1235,1.24272,-16.5969,54.6112,1.34544
-15.8548,55.5945,1.35839,-9.07379,65.3354,0.565115,45.034,27.4208,1.34819,-15.9725,55.8022,1.23261
-15.5842,56.5382,1.25705,-8.14229,65.8471,0.502324,44.9735,28.3602,1.45744,-15.3611,56.4017,1.11263
-15.1692,57.5483,1.25189,-7.18052,66.2994,0.439534,45.1662,29.0869,1.36512,-15.1937,57.2804,1.24837
-14.5524,58.4811,1.39491,-6.19227,66.6904,0.376743,45.5241,30.0615,1.25756,-14.702,58.2249,1.24638
-14.3983,59.6383,1.3451,-5.18142,67.0186,0.313953,46.2023,30.7873,1.00776,-14.5453,59.2166,1.35213
-14.1194,60.7177,1.31357,-4.15198,67.2827,0.251162,47.0687,31.5634,0.814097,-14.3004,60.2676,1.30869
-13.7211,61.6165,1.48539,-3.10799,67.4817,0.188372,48.1316,32.4709,0.709547,-14.0031,61.4667,1.36287
-13.522,62.9512,1.32183,-2.05357,67.6148,0.125581,49.0316,33.5953,0.821376,-13.5728,62.7023,1.30414
-13.077,63.9673,1.20494,-0.992871,67.6815,0.0627907,49.7824,34.6706,0.89133,-13.2171,63.9632,1.25509
-12.4343,64.9292,1.09115,0.0699191,67.6815,2.23517e-07,50.1947,36.0626,1.15404,-12.46,65.1367,1.07929
